title,generatedtitle,description,publication_date,posting_type,parking_lot,bathrooms,half_bathrooms,price,bedrooms,age,property_dimension(sqft),address,pictures,property_type,operation_type,zone,city,postingid,postingcode,publisherid,premier,url
"Casa de 2 habitaciones, Miguel Hidalgo","Casa de 2 habitaciones, Miguel Hidalgo","Casa con acceso independiente dentro de desarrollo moderno de 12 Unidades, en esquina de Sindicalismo. Con los mejores acabados y diseño de la zona. <br><br>Cuenta con 120 m2 habitables más 59 m2 de Roof Privado: <br><br>Planta Baja: Sala comedor con acceso directo de la calle, Cocina equipada abierta y medio baño. <br><br>Planta Alta: 2 recámaras con su propio baño completo y closet. <br><br>Roof Privado: 59 m2 cuadrados con acceso desde elevador <br><br>Bodega y 2 cajones de estacionamiento independientes. <br><br>Interesados contactar en día y horario abierto",2023-09-28T17:44:56Z,PROPERTY,2,2,1,"9,900,000",2,0,179,SINDICALISMO,"https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841810.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841886.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841875.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841852.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841807.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841806.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841805.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841835.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841868.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841823.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841826.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841897.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841873.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841865.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841896.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841827.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841888.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841920.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841918.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841913.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841900.jpg, https://img10.naventcdn.com/avisos/resize/18/00/91/47/72/51/1200x1200/1122841917.jpg",Casa,venta,Miguel Hidalgo,Ciudad de México,91477251,JM-Sin,50991190,true,https://www.inmuebles24.com/propiedades/clasificado/veclcain-estrena-moderna-casa-en-venta-en-sindicalismo-colonia-91477251.html
"Terreno / Lote de 17 habitaciones, Miguel Hidalgo","Terreno / Lote de 17 habitaciones, Miguel Hidalgo","Bodega comercial con oficinas de 614 m2 de terreno y 936 m2 de construcción en venta, en la bella calle de Bahía de todos los Santos, Col Verónica Anzures; <br><br>Uso de suelo habitacional plurifamiliar con comercio en Planta Baja. <br><br>El edificio actualmente cuenta en PB con recepción, Baños y Bodega <br>Primer nivel con oficinas y Baños <br>Segundo nivel con oficinas baños y área de comedor. <br><br>En la zona cuenta con mercado, comercio, escuelas, parques, estaciones de trasporte público, hospitales y bancos, igualmente se encuentra a dos cuadras de circuito, de Ejercito Nacional y Gutenberg <br><br>Interesados contactar en día y horario abierto",2024-03-20T18:58:08Z,PROPERTY,5,,0,"30,500,000",17,25,614,BAHÍA DE TODOS LOS SANTOS ,"https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401111.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448402186.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401105.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401130.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401107.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401102.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448402188.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448402192.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401114.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401133.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401100.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401118.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401117.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401122.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401120.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401132.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401128.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401129.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401096.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401098.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401116.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401123.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/05/56/40/1200x1200/1448401125.jpg",Terreno,venta,Miguel Hidalgo,Ciudad de México,143055640,JMF-ANZ,50991190,true,https://www.inmuebles24.com/propiedades/clasificado/vecltein-terreno-con-edificio-de-oficina-y-bodega-amplia-143055640.html
"Casa en condominio de 3 habitaciones, Miguel Hidalgo","Casa en condominio de 3 habitaciones, Miguel Hidalgo","En uno de desarrollos más seguros y exclusivos de bosques de las Lomas, con salida adicional para residentes a Reforma Lomas, <br><br>Calles empedradas, doble caseta de seguridad y patrullaje constante. <br><br>Estilo clásico, espacios amplios. <br><br>En Planta Baja, se encuentran Sala con chimenea y salida a un balcón con vista al jardín, comedor y estudio independiente. <br>Salón de juegos y salón de usos múltiples <br>Family en planta intermedia. <br><br>En la Planta Alta tres recámaras cada una con baño y vestidor. <br>Muy fácil de remodelar. <br><br>** El pago podrá realizarse con recursos propios o con crédito hipotecario de cualquier institución, pública o privada, sujeto a la negociación que lleguen las partes de la compraventa y a las políticas de la institución correspondiente. <br><br>** En las operaciones de crédito el costo total se determinará en función de los montos variables de conceptos de crédito y gastos notariales.",2024-06-06T20:35:18Z,PROPERTY,3,3,1,"23,000,000",3,15,560,Sierra  Itambé,"https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622245.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622241.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622249.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622246.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622243.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622239.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622236.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622247.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622244.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622233.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622240.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622238.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622235.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622230.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622242.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622231.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622232.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622234.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622237.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622248.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622250.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/74/22/31/1200x1200/1466622251.jpg",Casa en condominio,venta,Miguel Hidalgo,Ciudad de México,143742231,EB-QK2254,21485,true,https://www.inmuebles24.com/propiedades/clasificado/veclccin-casa-sierra-itambe-col.-lomas-de-chapultepec-143742231.html
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Magnifico departamento de lujo en una de las mejores zonas de la CD, muy bien comunicado, cerca de centros comerciales, colegios, restaurantes, embajadas, con una excelenre vista, muy amplio, el departamento cuenta con tres recamaras, tres y medio baños, sala comedor cocina y dos estacionamiento, gran oportunidad.",2024-06-19T22:44:05Z,PROPERTY,2,3,1,"10,990,000",3,0,181,Homero 1900,"https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133847.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133853.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133842.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133845.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133841.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133843.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133851.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133844.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133852.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133849.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133846.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133850.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133854.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/27/31/1200x1200/1469133848.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,143852731,5RHQB1,50198741,true,https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-polanco-143852731.html
"Departamento de 2 habitaciones, Miguel Hidalgo","Departamento de 2 habitaciones, Miguel Hidalgo","Renta precioso departamento en Residencial Plaza Carso Torre Monet Amueblado y Equipado de Super Lujo , Totalmente Remodelado. 110m2 de construcción , 2 Recámaras 2 1/2 Baños 2 Estacionamientos. <br><br>Muy exclusivo amueblado y equipado con fino mobiliario y de buen gusto, completamente nuevo !!! <br><br>Residencial Plaza Carso Torre Monet, inmediato a Polanco, Periférico, Ejercito Nacional, Circuito Interior, Lomas de Chapultepec, los mejores Centros Comerciales y Corporativos, <br><br>Estilo Contemporáneo, precioso departamento, acabados en madera, mármol, granito y cerámico, cocina integral abierta con barra de granito, muy iluminado, excelente temperatura y muy acogedor, hermosa vista panorámica, amplia área social abierta, 2 recámaras con closets, 2 y medio baños, 2 estacionamientos, closets y cuarto de lavado. <br><br>AMENIDADES: Alberca, gimnasio, salón de eventos, ludoteca, jardines y acceso inmediato al centro comercial Plaza Carso. Vigilancia estricta las 24 horas.Cerca de Antara, supermercados, cines, las mejores tiendas y restaurantes. Incluye el mantenimiento. <br><br>Excelente zona, céntrica y con acceso a múltiples servicios, comercios, entretenimiento y vías rápidas , acceso controlado. Excelente ubicación inmediato a restaurantes con acceso a múltiples servicios, comercios y lugares públicos, así como a una gran oferta cultural, caminando o en auto. Todos los servicios a la mano. A menos de 10 minutos (caminando): City Market, cafés, teatros, cines, club deportivo, farmacias, restaurantes, bancos, gasolinera, spa, salones y peluquerías, regalos, agencias automotrices, etc. <br><br>Cerca de Corporativos, las mejores escuelas y Universidades. Una de las zonas con mayor plusvalía de la Ciudad de México, segura, y con excelentes opciones para pasear y disfrutar con la familia o amigos. <br><br>Nota: Los datos proporcionados por clientes o terceros serán tratados conforme a la Ley federal de protección de datos personales, si desea consultar nuestro aviso de privacidad, deberá solicitarlo vía correo al correo de contacto.",2024-03-16T03:39:31Z,PROPERTY,2,2,0,"43,000",2,1,107,LAgo Zurich 245,"https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528884.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528875.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528878.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528882.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528883.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528874.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528879.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528881.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528871.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528873.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528886.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528868.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528880.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528870.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528869.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528872.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528876.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528867.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528877.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528946.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528959.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528964.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528955.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528956.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528958.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528957.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528960.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528962.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528961.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/01/89/51/1200x1200/1447528963.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143018951,EB-OL5488,50813771,true,https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-amueblado-en-renta-en-granada-miguel-143018951.html
Departamento · 105m² · 2 recámaras · 2 estacionamientos,Departamento · 105m² · 2 recámaras · 2 estacionamientos,"El residencial Neuchatel es un nuevo concepto que crea espacios de vida conectando y transformando tu entorno y el de toda la zona. Mejorando la calidad de vida de los que habitan, trabajan y disfrutan de la zona. Amenidades alberca, carriles de nado, chapoteadero, jacuzzi, banos con vestidores y vapor area de snack con mesas gym salon para clases particulares dos salones de usos múltiples con<br />        <br /><br />*Entrega inmediata.<br /><br />*Apartado 20.000 pesos<br /><br />*Enganche 10%<br /><br />*Se Aceptan Todo Tipo de Creditos.<br /><br />*Imagenes Referenciales.<br /><br />*Precios sujetos a cambio sin previo aviso y de acuerdo a la disponibilidad.",2024-05-29T14:52:05Z,PROPERTY,2,2,0,"10,003,795",2,0,105,Ampliacion Granada Miguel Hidalgo,"https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740917.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740929.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740924.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740932.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740928.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740931.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740930.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740927.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740925.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/66/33/07/1200x1200/1464740926.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,143663307,GIS 24-4007,102199428,true,https://www.inmuebles24.com/propiedades/clasificado/veclapin-departamento-en-venta-en-ampliacion-granada-miguel-143663307.html
Oficina · 110m² · 2 estacionamientos,Oficina · 110m² · 2 estacionamientos,"OFICINA EN CENTRO DE NEGOCIOS POLANCO<br />&amp;nbsp;<br /><br />Invierte en una oficina que ya está rentada!<br /><br />Oficina actualmente rentada ($60,000.00 mensuales Iva incluido) hasta abril 2025 que vence el contrato. Se entrega con o sin inquilinos <br /><br />&amp;nbsp;<br /><br />Son 110 m2, 2 lugares de estacionamiento, salas de juntas equipadas para uso común, salón VIP para eventos privados y/o lanzamiento o proyecciones, control de acceso en ambas torres, área de comedor para empleados. Espacios amplios y con excelente iluminación, cada piso cuenta con dos baños de uso para los empleados. La oficina se localiza cerca de la zona exclusiva de Polanco, oficinas corporativas, restaurantes, museos, teatros, acuario, cines, centros de entretenimientos, transporte público en la esquina del edifico y mucho más...<br /><br /><br /><br /><br />PIAT convierte a clientes informados y conocedores, en dueños, vendedores e inversionistas exitosos.",2024-07-06T17:52:48Z,PROPERTY,2,,0,"6,900,000",3,6,110,Laguna DE Terminos 221,"https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771270.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771269.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764505.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764503.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764509.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764506.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771272.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764515.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771271.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764504.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764507.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764502.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771273.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472771274.jpg, https://img10.naventcdn.com/avisos/resize/18/01/44/00/03/43/1200x1200/1472764508.jpg",Oficina comercial,venta,Miguel Hidalgo,Ciudad de México,144000343,POF6243865,50188363,true,https://www.inmuebles24.com/propiedades/clasificado/veclocin-oficina-en-venta-en-polanco-centro-de-negocios-144000343.html
Departamento · 77m² · 2 recámaras · 1 estacionamiento,Departamento · 77m² · 2 recámaras · 1 estacionamiento,"24-3202 <br /><br />Departamento en renta, ubicado en la colonia Anáhuac, cerca de vías principales, cuenta con 77 m2, 2 habitaciones, 2 baños, cocina integral, área de lavado, balcón, 1 lugar de estacionamiento independiente y bodega. <br />Entre sus amenidades tenemos: Gimnasio equipado, salón de usos múltiples, jardín, pet zone.",2024-04-10T00:13Z,PROPERTY,1,2,0,"22,005",2,1,77,Andador México Tacuba,https://img10.naventcdn.com/avisos/resize/18/01/43/22/59/96/1200x1200/1452922609.jpg,Apartamento,renta,Miguel Hidalgo,Ciudad de México,143225996,24-3202. N.C,102199428,true,https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-anahuac-andador-mexico-tacuba-143225996.html
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Vive en este exclusivo Residencial ubicado en Polanco, un conjunto de 3 torres estilo Neoyorquino con una elegante fachada de ladrillo, cantera, granito y cristal. <br><br>- Ubicado en el corazón de Polanco, cerca de escuelas, bancos, centros comerciales, bares, restaurantes, iglesias y oficinas corporativas. <br>- 187 M2 de superficie + 2.5 M2 de jardinera. <br>- 3 Recámaras <br>- 3 Baños completos y 1 medio baño <br>- 2 Lugares de estacionamiento <br>- Distribución: 3 recámaras, cada uno con baño completos y coles, cocina general, cuarto de servicio con baño, cuarto de lavado, estacionamiento. Área de lavado con centro de lavado. <br>- Amenidades: Gimnasio, terraza con jardín y sala lounge, ludoteca, salón de usos múltiples. <br>- Seguridad 24 horas con acceso controlado <br>- Entorno: Cerca de prestigiosos centros comerciales y puntos de entretenimiento de alto nivel, Museo Soumaya, Teatro Telcel y Museo Jumex. <br><br>*Disponible a partir del 15 de Julio, se puede visitar desde ahora* <br><br>Al \",2024-06-20T02:16:42Z,PROPERTY,0,3,1,"60,000",3,6,160,socrates,"https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197345.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197348.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197343.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197340.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197335.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197337.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197342.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197333.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197349.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197336.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197339.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197334.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197341.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197344.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197331.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197346.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197332.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197338.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197330.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197347.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197351.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197350.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/85/48/93/1200x1200/1469197352.jpg",Apartamento,renta,Miguel Hidalgo,Ciudad de México,143854893,5RHSN3,50816722,true,https://www.inmuebles24.com/propiedades/clasificado/alclapin-departamento-en-renta-en-polanco-143854893.html
"Departamento de 3 habitaciones, Miguel Hidalgo","Departamento de 3 habitaciones, Miguel Hidalgo","Hermoso departamento con terraza en dos niveles. 152 metros interiores y 39 de terraza exteriores. Más 2 estacionamientos y bodega <br>En el nivel superior cuenta con 2 recamaras con vestidores y baños y un despacho o una tercera recámara pequeña con acabados finos de madera y Marmol <br>En la zona de abajo está la sala comedor con cocina abierta integrada toda esa salida da a la espectacular y soleada terraza . Tiene cuarto de servicio, baño y área de lavado de muy buen tamaño . <br>El departamento está ubicado en la mejor zona se <br>Polanco , tiene seguridad 24 horas y el edificio tiene un roof top con asador, mesa y sala de estar.",2024-04-10T01:51:35Z,PROPERTY,2,2,1,"16,000,000",3,4,191,Emerson 415,"https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003285.jpg?isFirstImage=true, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003289.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003284.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003283.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003282.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003288.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003286.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003278.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003287.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003280.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003281.jpg, https://img10.naventcdn.com/avisos/resize/18/01/43/22/93/06/1200x1200/1453003279.jpg",Apartamento,venta,Miguel Hidalgo,Ciudad de México,143229306,5QONK6,50168091,true,https://www.inmuebles24.com/propiedades/clasificado/veclapin-venta-departamento-polanco-emerson-con-terraza-143229306.html
